Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
11,MyStudyDeck,Photos and PDFs become Anki flashcards — fully on-device,0,1,https://www.producthunt.com/products/mystudydeck?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/SGOXY5VBXT7CLC?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Education, Languages","Point your iPhone at a textbook page. On-device OCR, smart word filtering, and auto-translation turn it into flashcards — study in-app or exportapkg straight to Anki. No account, no cloud, no subscription. $14.99 once.",2026-06-13T07:01:00.000Z
12,iOrchard,Know what your Apple gear is worth and when to sell,0,1,https://www.producthunt.com/products/iorchard?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/7JOHOQFAZNDFQN?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Mac, Productivity","iOrchard tracks the resale value of your iPhone, iPad, Mac and Watch, shows how fast each one is depreciating and flags the best window to sell before the next model lands. Fully on-device, no account, and it never invents a price it cannot back with real data.",2026-06-13T07:01:00.000Z
13,TiniAid,Noise cancellation for your mind - soundscapes for ADHD,0,5,https://www.producthunt.com/products/tiniaid?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UUYHCHILJUZY4O?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Productivity, Health","TiniAid helps users create personalized, techno-inspired sound environments for ADHD and neurodivergent brains to help them control their stimulation level and focus on what really matters. Most ADHD focus tools are timers, streaks, reminders and blockers which tries to force you info focusing. TiniAid lets you pick a mood (Calm, Steady, Active, Intense), layer sounds and find a rhythm that works with your brain and not against it. It is built from real research on sounds and ADHD.",2026-06-13T07:01:00.000Z
14,audiOS,The voice-only iOS keyboard with tape-deck controls,0,1,https://www.producthunt.com/products/audios?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/PIYBADNVFC5WDQ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Custom Keyboards, Audio","opinionated voice-to-text iOS keyboard built for terminals, claude code, SSH sessions, and AI coding tools somehow amazing for everything else too",2026-06-13T07:01:00.000Z
15,Pickoo,A free World Cup football contest with real prizes,0,1,https://www.producthunt.com/products/pickoo?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/JNZPOCVZD34XOH?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Football, Soccer, Fantasy Games","Pickoo is a free World Cup 2026 football contest. Pick winners and score for every match, earn points for correct picks, climb the leaderboard, and compete with football fans around the world. No complicated fantasy rules. No team building. Just pick the winners and have fun. 🏆 Leaderboard competition ⚽ Every World Cup match 🎁 Real prizes for top players 🆓 Free to play",2026-06-13T07:01:00.000Z
16,Turn podcast intoLinkedIn posts in voice,Turnpodcast intoLinkedIn posts in your voice,0,0,https://www.producthunt.com/products/turn-podcast-intolinkedin-posts-in-voice?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/IGVWQBJQZAJIWA?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Social Media, LinkedIn","Upload an episode. Refrain transcribes it, finds the strongest arguments, and writes five publish-ready LinkedIn posts that sound like you wrote them.",2026-06-13T07:01:00.000Z
17,Logos,"Every app logo, ready to drop in.",0,1,https://www.producthunt.com/products/logos?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/OHG43EBQL3D6AW?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Icons, Branding, GitHub","15,015 free SVG logos for apps, dev tools and tech brands. Search, filter by category, download or copy in one click.",2026-06-13T07:01:00.000Z
18,Carsales Scraper,Export Carsales vehicle listings as structured data,0,1,https://www.producthunt.com/products/carsales-scraper?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/PDEH6FE37KAFQS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Developer Tools, Data","Carsales Scraper turns public Carsales.com.au search pages and vehicle detail URLs into structured datasets. It helps buyers, dealers, researchers, and builders export prices, specs, sellers, locations, images, and source URLs.",2026-06-13T07:01:00.000Z
19,Delts,One red button runs your workout — with an AI coach,0,1,https://www.producthunt.com/products/delts?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/POZG3U2LH4CE2I?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Health & Fitness, Artificial Intelligence, GitHub","Delts is an iPhone gym tracker with one rule: the red button runs your workout. Start it, log sets, reps and RPE while you train, stop — your session is timed, saved to history, and your calorie burn is estimated automatically. The AI Coach is different: it sees your real workouts, body progress, and goals, and can analyze photos of equipment, meals, or form. Everything local is free forever; AI is Premium. Open source, built solo by an ACE Certified Personal Trainer.",2026-06-13T07:01:00.000Z
20,FieldForge for Salesforce,Bulk-create Salesforce fields from CSV & Excel,0,1,https://www.producthunt.com/products/fieldforge-for-salesforce?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/GHMWDCFL3MK5TG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Chrome Extensions, Productivity, Open Source, Developer Tools, GitHub","FieldForge helps Salesforce developers bulk-create custom fields from CSV and Excel files. Preview, edit, validate, and deploy fields safely using the Metadata API—all from a Chrome Extension. Unlike manual Setup or complex deployment tools, FieldForge provides metadata transparency, deployment logs, production safety checks, and zero credential storage.",2026-06-13T07:01:00.000Z
