Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
11,Taphouse,The missing GUI for Homebrew,59,1,https://www.producthunt.com/products/taphouse?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/X42DTHMYND2RHG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, User Experience, Developer Tools","Taphouse 1.3 Since launch, we've added: CVE vulnerability scanning for all your packages, a Health Dashboard with system score, orphaned dependency cleanup, leftover file detection, duplicate app finder, and pre-install inspection to see exactly what a package will install. Plus: 6 languages, Mac App Store integration, third-party app updates (Sparkle/GitHub/Electron), code signing verification, Brewfile export, and menu bar mode with auto-updates. The complete Homebrew GUI for macOS.",2026-01-14T08:01:00.000Z
12,Undiscord,Bulk leave discord servers,59,2,https://www.producthunt.com/products/undiscord?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/RVZFKVC4T55QDS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Browser Extensions, Chrome Extensions, Productivity","Undiscord shows you all your Discord servers in one place and lets you bulk leave the ones you no longer need, safely and privately.",2026-01-14T08:01:00.000Z
13,TransMov,"Convert, edit, and export videos & animations locally on Mac",58,1,https://www.producthunt.com/products/transmov-video-animation-tool?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/HFTE4TIZNHMAFJ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Productivity, GitHub, Animation","Need professional video and animation processing on your Mac? 🎬 TransMov lets you create stunning animations, convert formats, and process media files — all locally and privacy-first. Key features: • Preview APNG, GIF, WebP with frame-by-frame navigation • Remove video backgrounds using AI or chroma key • Convert MP4/MOV to APNG/GIF/WebP with cropping & custom export • Switch between APNG, GIF, WebP with quality control Perfect for designers, developers, and content creators.",2026-01-14T08:01:00.000Z
14,Papercuts,Deploy AI agents to use your production app like a real user,57,1,https://www.producthunt.com/products/papercuts?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/3ZV7P5A34LQFF2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"User Experience, Developer Tools, Artificial Intelligence",Deploy AI agents that flow through your production app like a real user. Just provide a URL and get notified when something breaks.,2026-01-14T08:01:00.000Z
15,Tidey,A tiny Mac app that helps you clean your desktop mess     ,56,2,https://www.producthunt.com/products/tidey-clean-your-desktop-in-seconds?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/5EBQUUYBQPQNJE?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Menu Bar Apps","Hey everyone! I built Tidey because my desktop was always a disaster. Screenshots, random downloads, files I saved ""just for now"" 3 months ago... you know how it goes. So I made this simple menubar app. It shows you files that have been sitting on your Desktop or Downloads folder for a while, and you just pick: delete it or keep it. Thats it. No fancy features, no AI, no subscription. Just a quick way to go through your files and finally clean things up. Would love to hear what you think!",2026-01-14T08:01:00.000Z
16,Langfinity AI,Translate business conversations into any language,55,1,https://www.producthunt.com/products/langfinity?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/LURHCXS4JWWDFV?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, SaaS, Artificial Intelligence","Langfinity is the AI-powered real-time translation platform built specifically for international business operations and global expansion. It’s designed for global teams where accuracy, speed, and workflow integration are mission-critical, not optional. Unlike generic translators, our translation engine is powered by a company-specific model built to understand your terminology and context.",2026-01-14T08:01:00.000Z
17,o11 (YC W26),"Microsoft Copilot, But It Actually Works",54,1,https://www.producthunt.com/products/o11?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/BASHT7FWAAIBSC?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Artificial Intelligence, Finance","Unlock extreme productivity within the Microsoft 365 suite using o11's AI add-ins. Build or edit anything in Excel, Powerpoint, and Word in mere seconds. Only $20 / Month.",2026-01-14T08:01:00.000Z
18,Web Accessibility Testing MCP, Give LLMs access to web accessibility testing APIs,54,1,https://www.producthunt.com/products/web-accessibility-testing-mcp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/7HVEHZZBHVZTSL?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Artificial Intelligence, GitHub, Web Design, Inclusivity",A11y MCP is an MCP (Model Context Protocol) server that gives LLMs access to web accessibility testing APIs. This server uses the Deque Axe-core API and Puppeteer to allow LLMs to analyze web content for WCAG compliance and identify accessibility issues.,2026-01-14T08:01:00.000Z
19,Knowns CLI,AI-first CLI for task management and documentation.,54,2,https://www.producthunt.com/products/knowns-cli?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/NEQ6CEB77MT5EB?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Task Management, Artificial Intelligence, GitHub","AI-first CLI for task management and documentation. Link docs in tasks, AI reads context automatically. Stop repeating patterns every session.",2026-01-14T08:01:00.000Z
20,Redlight Greenlight for Claude Code,Accept or Reject Claude Code Permission From Anywhere,53,1,https://www.producthunt.com/products/redlight-greenlight-for-claude-code?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/U62CCN2HFODKDY?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Developer Tools, Artificial Intelligence, Menu Bar Apps",A native macOS menu bar app that displays Claude Code permission requests in a floating overlay. Respond without switching to the terminal.,2026-01-14T08:01:00.000Z
